model	topic_key	topic_label	ctrl3_n	ctrl3_den	g3_n	g3_den	combined_n	combined_den
mistral-large-2512	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	0	30	0	40
mistral-large-2512	felt_interconnection	Felt interconnection / less separateness	4	10	8	30	12	40
mistral-large-2512	dehumanization_distance	Dehumanization / distance reduction	0	10	9	30	9	40
mistral-large-2512	basic_needs_material_floor	Basic needs / material floor	10	10	3	30	13	40
mistral-medium-3	better_disagreement	Better disagreement / less polarization	5	10	25	30	30	40
mistral-medium-3	truth_seeking	Better truth-seeking / changing minds	1	10	15	30	16	40
mistral-medium-3	empathy_compassion	Greater empathy / compassion	8	10	8	30	16	40
mistral-medium-3	reduce_war_violence	Reduce war / violence / armed conflict	5	10	9	30	14	40
mistral-medium-3	poverty_material_need	Reduce poverty / material deprivation	10	10	17	30	27	40
mistral-medium-3	reduce_suffering	Reduce suffering / pain	6	10	13	30	19	40
mistral-medium-3	education_critical_thinking	Education / critical thinking	10	10	5	30	15	40
mistral-medium-3	institutions_governance	Better institutions / governance	0	10	2	30	2	40
mistral-medium-3	climate_environment	Climate / environment	7	10	8	30	15	40
mistral-medium-3	technology_ai_safety	Technology / AI safety	0	10	1	30	1	40
mistral-medium-3	health_disease	Health / disease	9	10	12	30	21	40
mistral-medium-3	inequality_justice	Inequality / justice / rights	9	10	16	30	25	40
mistral-medium-3	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	1	10	1	30	2	40
mistral-medium-3	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	0	30	0	40
mistral-medium-3	felt_interconnection	Felt interconnection / less separateness	1	10	15	30	16	40
mistral-medium-3	dehumanization_distance	Dehumanization / distance reduction	0	10	0	30	0	40
mistral-medium-3	basic_needs_material_floor	Basic needs / material floor	8	10	11	30	19	40
mistral-medium-3-1	better_disagreement	Better disagreement / less polarization	6	10	5	30	11	40
mistral-medium-3-1	truth_seeking	Better truth-seeking / changing minds	2	10	27	30	29	40
mistral-medium-3-1	empathy_compassion	Greater empathy / compassion	5	10	20	30	25	40
mistral-medium-3-1	reduce_war_violence	Reduce war / violence / armed conflict	8	10	18	30	26	40
mistral-medium-3-1	poverty_material_need	Reduce poverty / material deprivation	10	10	19	30	29	40
mistral-medium-3-1	reduce_suffering	Reduce suffering / pain	0	10	16	30	16	40
mistral-medium-3-1	education_critical_thinking	Education / critical thinking	10	10	2	30	12	40
mistral-medium-3-1	institutions_governance	Better institutions / governance	2	10	2	30	4	40
mistral-medium-3-1	climate_environment	Climate / environment	10	10	6	30	16	40
mistral-medium-3-1	technology_ai_safety	Technology / AI safety	0	10	0	30	0	40
mistral-medium-3-1	health_disease	Health / disease	10	10	4	30	14	40
mistral-medium-3-1	inequality_justice	Inequality / justice / rights	10	10	2	30	12	40
mistral-medium-3-1	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	0	10	6	30	6	40
mistral-medium-3-1	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	0	30	0	40
mistral-medium-3-1	felt_interconnection	Felt interconnection / less separateness	0	10	10	30	10	40
mistral-medium-3-1	dehumanization_distance	Dehumanization / distance reduction	0	10	22	30	22	40
mistral-medium-3-1	basic_needs_material_floor	Basic needs / material floor	10	10	10	30	20	40
mistral-medium-3-5	better_disagreement	Better disagreement / less polarization	4	10	7	30	11	40
mistral-medium-3-5	truth_seeking	Better truth-seeking / changing minds	1	10	11	30	12	40
mistral-medium-3-5	empathy_compassion	Greater empathy / compassion	4	10	16	30	20	40
mistral-medium-3-5	reduce_war_violence	Reduce war / violence / armed conflict	2	10	10	30	12	40
mistral-medium-3-5	poverty_material_need	Reduce poverty / material deprivation	8	10	12	30	20	40
mistral-medium-3-5	reduce_suffering	Reduce suffering / pain	3	10	2	30	5	40
mistral-medium-3-5	education_critical_thinking	Education / critical thinking	8	10	1	30	9	40
mistral-medium-3-5	institutions_governance	Better institutions / governance	1	10	2	30	3	40
mistral-medium-3-5	climate_environment	Climate / environment	3	10	7	30	10	40
mistral-medium-3-5	technology_ai_safety	Technology / AI safety	0	10	0	30	0	40
mistral-medium-3-5	health_disease	Health / disease	6	10	1	30	7	40
mistral-medium-3-5	inequality_justice	Inequality / justice / rights	8	10	11	30	19	40
mistral-medium-3-5	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	0	10	1	30	1	40
mistral-medium-3-5	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	1	30	1	40
mistral-medium-3-5	felt_interconnection	Felt interconnection / less separateness	0	10	5	30	5	40
mistral-medium-3-5	dehumanization_distance	Dehumanization / distance reduction	0	10	4	30	4	40
mistral-medium-3-5	basic_needs_material_floor	Basic needs / material floor	6	10	5	30	11	40
mistral-nemo	better_disagreement	Better disagreement / less polarization	0	10	2	30	2	40
mistral-nemo	truth_seeking	Better truth-seeking / changing minds	0	10	0	30	0	40
mistral-nemo	empathy_compassion	Greater empathy / compassion	2	10	3	30	5	40
mistral-nemo	reduce_war_violence	Reduce war / violence / armed conflict	0	10	1	30	1	40
mistral-nemo	poverty_material_need	Reduce poverty / material deprivation	8	10	6	30	14	40
mistral-nemo	reduce_suffering	Reduce suffering / pain	0	10	5	30	5	40
mistral-nemo	education_critical_thinking	Education / critical thinking	7	10	3	30	10	40
mistral-nemo	institutions_governance	Better institutions / governance	1	10	11	30	12	40
mistral-nemo	climate_environment	Climate / environment	7	10	2	30	9	40
mistral-nemo	technology_ai_safety	Technology / AI safety	0	10	0	30	0	40
mistral-nemo	health_disease	Health / disease	9	10	3	30	12	40
mistral-nemo	inequality_justice	Inequality / justice / rights	9	10	27	30	36	40
mistral-nemo	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	0	10	0	30	0	40
mistral-nemo	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	0	30	0	40
mistral-nemo	felt_interconnection	Felt interconnection / less separateness	0	10	0	30	0	40
mistral-nemo	dehumanization_distance	Dehumanization / distance reduction	0	10	0	30	0	40
mistral-nemo	basic_needs_material_floor	Basic needs / material floor	7	10	5	30	12	40
mistral-saba	better_disagreement	Better disagreement / less polarization	5	10	8	30	13	40
mistral-saba	truth_seeking	Better truth-seeking / changing minds	0	10	22	30	22	40
mistral-saba	empathy_compassion	Greater empathy / compassion	1	10	13	30	14	40
mistral-saba	reduce_war_violence	Reduce war / violence / armed conflict	3	10	8	30	11	40
mistral-saba	poverty_material_need	Reduce poverty / material deprivation	10	10	9	30	19	40
mistral-saba	reduce_suffering	Reduce suffering / pain	1	10	2	30	3	40
mistral-saba	education_critical_thinking	Education / critical thinking	10	10	10	30	20	40
mistral-saba	institutions_governance	Better institutions / governance	0	10	3	30	3	40
mistral-saba	climate_environment	Climate / environment	4	10	5	30	9	40
mistral-saba	technology_ai_safety	Technology / AI safety	0	10	0	30	0	40
mistral-saba	health_disease	Health / disease	9	10	3	30	12	40
mistral-saba	inequality_justice	Inequality / justice / rights	4	10	7	30	11	40
mistral-saba	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	0	10	6	30	6	40
mistral-saba	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	7	30	7	40
mistral-saba	felt_interconnection	Felt interconnection / less separateness	0	10	10	30	10	40
mistral-saba	dehumanization_distance	Dehumanization / distance reduction	0	10	2	30	2	40
mistral-saba	basic_needs_material_floor	Basic needs / material floor	7	10	6	30	13	40
mistral-small-24b-instruct-2501	better_disagreement	Better disagreement / less polarization	6	10	17	30	23	40
mistral-small-24b-instruct-2501	truth_seeking	Better truth-seeking / changing minds	0	10	0	30	0	40
mistral-small-24b-instruct-2501	empathy_compassion	Greater empathy / compassion	0	10	26	30	26	40
mistral-small-24b-instruct-2501	reduce_war_violence	Reduce war / violence / armed conflict	8	10	1	30	9	40
mistral-small-24b-instruct-2501	poverty_material_need	Reduce poverty / material deprivation	8	10	8	30	16	40
mistral-small-24b-instruct-2501	reduce_suffering	Reduce suffering / pain	4	10	0	30	4	40
mistral-small-24b-instruct-2501	education_critical_thinking	Education / critical thinking	10	10	13	30	23	40
mistral-small-24b-instruct-2501	institutions_governance	Better institutions / governance	0	10	0	30	0	40
mistral-small-24b-instruct-2501	climate_environment	Climate / environment	8	10	8	30	16	40
mistral-small-24b-instruct-2501	technology_ai_safety	Technology / AI safety	0	10	0	30	0	40
mistral-small-24b-instruct-2501	health_disease	Health / disease	8	10	0	30	8	40
mistral-small-24b-instruct-2501	inequality_justice	Inequality / justice / rights	5	10	9	30	14	40
mistral-small-24b-instruct-2501	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	0	10	0	30	0	40
mistral-small-24b-instruct-2501	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	0	30	0	40
mistral-small-24b-instruct-2501	felt_interconnection	Felt interconnection / less separateness	0	10	0	30	0	40
mistral-small-24b-instruct-2501	dehumanization_distance	Dehumanization / distance reduction	0	10	0	30	0	40
mistral-small-24b-instruct-2501	basic_needs_material_floor	Basic needs / material floor	8	10	0	30	8	40
mistral-small-2603	better_disagreement	Better disagreement / less polarization	5	10	2	30	7	40
mistral-small-2603	truth_seeking	Better truth-seeking / changing minds	0	10	8	30	8	40
mistral-small-2603	empathy_compassion	Greater empathy / compassion	6	10	9	30	15	40
mistral-small-2603	reduce_war_violence	Reduce war / violence / armed conflict	1	10	11	30	12	40
mistral-small-2603	poverty_material_need	Reduce poverty / material deprivation	5	10	11	30	16	40
mistral-small-2603	reduce_suffering	Reduce suffering / pain	3	10	1	30	4	40
mistral-small-2603	education_critical_thinking	Education / critical thinking	7	10	8	30	15	40
mistral-small-2603	institutions_governance	Better institutions / governance	4	10	6	30	10	40
mistral-small-2603	climate_environment	Climate / environment	6	10	7	30	13	40
mistral-small-2603	technology_ai_safety	Technology / AI safety	0	10	1	30	1	40
mistral-small-2603	health_disease	Health / disease	5	10	7	30	12	40
mistral-small-2603	inequality_justice	Inequality / justice / rights	4	10	12	30	16	40
mistral-small-2603	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	2	10	2	30	4	40
mistral-small-2603	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	1	30	1	40
mistral-small-2603	felt_interconnection	Felt interconnection / less separateness	4	10	4	30	8	40
mistral-small-2603	dehumanization_distance	Dehumanization / distance reduction	0	10	0	30	0	40
mistral-small-2603	basic_needs_material_floor	Basic needs / material floor	3	10	5	30	8	40
mistral-small-3-1-24b-instruct	better_disagreement	Better disagreement / less polarization	0	10	0	30	0	40
mistral-small-3-1-24b-instruct	truth_seeking	Better truth-seeking / changing minds	0	10	0	30	0	40
mistral-small-3-1-24b-instruct	empathy_compassion	Greater empathy / compassion	0	10	0	30	0	40
mistral-small-3-1-24b-instruct	reduce_war_violence	Reduce war / violence / armed conflict	3	10	0	30	3	40
mistral-small-3-1-24b-instruct	poverty_material_need	Reduce poverty / material deprivation	3	10	30	30	33	40
mistral-small-3-1-24b-instruct	reduce_suffering	Reduce suffering / pain	0	10	0	30	0	40
mistral-small-3-1-24b-instruct	education_critical_thinking	Education / critical thinking	10	10	30	30	40	40
mistral-small-3-1-24b-instruct	institutions_governance	Better institutions / governance	0	10	14	30	14	40
mistral-small-3-1-24b-instruct	climate_environment	Climate / environment	3	10	9	30	12	40
mistral-small-3-1-24b-instruct	technology_ai_safety	Technology / AI safety	0	10	0	30	0	40
mistral-small-3-1-24b-instruct	health_disease	Health / disease	0	10	18	30	18	40
mistral-small-3-1-24b-instruct	inequality_justice	Inequality / justice / rights	0	10	0	30	0	40
mistral-small-3-1-24b-instruct	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	0	10	0	30	0	40
mistral-small-3-1-24b-instruct	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	0	30	0	40
mistral-small-3-1-24b-instruct	felt_interconnection	Felt interconnection / less separateness	0	10	0	30	0	40
mistral-small-3-1-24b-instruct	dehumanization_distance	Dehumanization / distance reduction	0	10	0	30	0	40
mistral-small-3-1-24b-instruct	basic_needs_material_floor	Basic needs / material floor	0	10	0	30	0	40
mistral-small-3-2-24b-instruct	better_disagreement	Better disagreement / less polarization	3	10	16	30	19	40
mistral-small-3-2-24b-instruct	truth_seeking	Better truth-seeking / changing minds	0	10	4	30	4	40
mistral-small-3-2-24b-instruct	empathy_compassion	Greater empathy / compassion	9	10	26	30	35	40
mistral-small-3-2-24b-instruct	reduce_war_violence	Reduce war / violence / armed conflict	0	10	9	30	9	40
mistral-small-3-2-24b-instruct	poverty_material_need	Reduce poverty / material deprivation	6	10	24	30	30	40
mistral-small-3-2-24b-instruct	reduce_suffering	Reduce suffering / pain	3	10	2	30	5	40
mistral-small-3-2-24b-instruct	education_critical_thinking	Education / critical thinking	10	10	30	30	40	40
mistral-small-3-2-24b-instruct	institutions_governance	Better institutions / governance	5	10	6	30	11	40
mistral-small-3-2-24b-instruct	climate_environment	Climate / environment	3	10	7	30	10	40
mistral-small-3-2-24b-instruct	technology_ai_safety	Technology / AI safety	0	10	0	30	0	40
mistral-small-3-2-24b-instruct	health_disease	Health / disease	10	10	5	30	15	40
mistral-small-3-2-24b-instruct	inequality_justice	Inequality / justice / rights	10	10	23	30	33	40
mistral-small-3-2-24b-instruct	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	3	10	1	30	4	40
mistral-small-3-2-24b-instruct	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	0	30	0	40
mistral-small-3-2-24b-instruct	felt_interconnection	Felt interconnection / less separateness	0	10	3	30	3	40
mistral-small-3-2-24b-instruct	dehumanization_distance	Dehumanization / distance reduction	0	10	1	30	1	40
mistral-small-3-2-24b-instruct	basic_needs_material_floor	Basic needs / material floor	10	10	5	30	15	40
mixtral-8x22b-instruct	better_disagreement	Better disagreement / less polarization	6	10	11	30	17	40
mixtral-8x22b-instruct	truth_seeking	Better truth-seeking / changing minds	0	10	20	30	20	40
mixtral-8x22b-instruct	empathy_compassion	Greater empathy / compassion	1	10	21	30	22	40
mixtral-8x22b-instruct	reduce_war_violence	Reduce war / violence / armed conflict	1	10	9	30	10	40
mixtral-8x22b-instruct	poverty_material_need	Reduce poverty / material deprivation	10	10	11	30	21	40
mixtral-8x22b-instruct	reduce_suffering	Reduce suffering / pain	1	10	0	30	1	40
mixtral-8x22b-instruct	education_critical_thinking	Education / critical thinking	10	10	11	30	21	40
mixtral-8x22b-instruct	institutions_governance	Better institutions / governance	0	10	6	30	6	40
mixtral-8x22b-instruct	climate_environment	Climate / environment	2	10	9	30	11	40
mixtral-8x22b-instruct	technology_ai_safety	Technology / AI safety	0	10	0	30	0	40
mixtral-8x22b-instruct	health_disease	Health / disease	7	10	2	30	9	40
mixtral-8x22b-instruct	inequality_justice	Inequality / justice / rights	7	10	12	30	19	40
mixtral-8x22b-instruct	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	1	10	6	30	7	40
mixtral-8x22b-instruct	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	1	30	1	40
mixtral-8x22b-instruct	felt_interconnection	Felt interconnection / less separateness	0	10	12	30	12	40
mixtral-8x22b-instruct	dehumanization_distance	Dehumanization / distance reduction	0	10	2	30	2	40
mixtral-8x22b-instruct	basic_needs_material_floor	Basic needs / material floor	6	10	7	30	13	40
opus-3	better_disagreement	Better disagreement / less polarization	6	10	22	30	28	40
opus-3	truth_seeking	Better truth-seeking / changing minds	1	10	5	30	6	40
opus-3	empathy_compassion	Greater empathy / compassion	8	10	23	30	31	40
opus-3	reduce_war_violence	Reduce war / violence / armed conflict	1	10	3	30	4	40
opus-3	poverty_material_need	Reduce poverty / material deprivation	5	10	12	30	17	40
opus-3	reduce_suffering	Reduce suffering / pain	0	10	2	30	2	40
opus-3	education_critical_thinking	Education / critical thinking	4	10	8	30	12	40
opus-3	institutions_governance	Better institutions / governance	2	10	1	30	3	40
opus-3	climate_environment	Climate / environment	5	10	6	30	11	40
opus-3	technology_ai_safety	Technology / AI safety	0	10	0	30	0	40
opus-3	health_disease	Health / disease	2	10	5	30	7	40
opus-3	inequality_justice	Inequality / justice / rights	6	10	16	30	22	40
opus-3	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	1	10	3	30	4	40
opus-3	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	0	30	0	40
opus-3	felt_interconnection	Felt interconnection / less separateness	0	10	4	30	4	40
opus-3	dehumanization_distance	Dehumanization / distance reduction	0	10	1	30	1	40
opus-3	basic_needs_material_floor	Basic needs / material floor	1	10	6	30	7	40
opus-4-0	better_disagreement	Better disagreement / less polarization	8	10	3	30	11	40
opus-4-0	truth_seeking	Better truth-seeking / changing minds	0	10	9	30	9	40
opus-4-0	empathy_compassion	Greater empathy / compassion	4	10	11	30	15	40
opus-4-0	reduce_war_violence	Reduce war / violence / armed conflict	2	10	0	30	2	40
opus-4-0	poverty_material_need	Reduce poverty / material deprivation	3	10	2	30	5	40
opus-4-0	reduce_suffering	Reduce suffering / pain	0	10	0	30	0	40
opus-4-0	education_critical_thinking	Education / critical thinking	5	10	2	30	7	40
opus-4-0	institutions_governance	Better institutions / governance	3	10	2	30	5	40
opus-4-0	climate_environment	Climate / environment	4	10	2	30	6	40
opus-4-0	technology_ai_safety	Technology / AI safety	0	10	0	30	0	40
opus-4-0	health_disease	Health / disease	3	10	3	30	6	40
opus-4-0	inequality_justice	Inequality / justice / rights	0	10	0	30	0	40
opus-4-0	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	0	10	0	30	0	40
opus-4-0	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	1	30	1	40
opus-4-0	felt_interconnection	Felt interconnection / less separateness	0	10	14	30	14	40
opus-4-0	dehumanization_distance	Dehumanization / distance reduction	0	10	9	30	9	40
opus-4-0	basic_needs_material_floor	Basic needs / material floor	0	10	0	30	0	40
opus-4-1	better_disagreement	Better disagreement / less polarization	6	10	7	30	13	40
opus-4-1	truth_seeking	Better truth-seeking / changing minds	2	10	10	30	12	40
opus-4-1	empathy_compassion	Greater empathy / compassion	0	10	8	30	8	40
opus-4-1	reduce_war_violence	Reduce war / violence / armed conflict	0	10	0	30	0	40
opus-4-1	poverty_material_need	Reduce poverty / material deprivation	0	10	2	30	2	40
opus-4-1	reduce_suffering	Reduce suffering / pain	0	10	0	30	0	40
opus-4-1	education_critical_thinking	Education / critical thinking	0	10	0	30	0	40
opus-4-1	institutions_governance	Better institutions / governance	1	10	0	30	1	40
opus-4-1	climate_environment	Climate / environment	1	10	4	30	5	40
opus-4-1	technology_ai_safety	Technology / AI safety	1	10	0	30	1	40
opus-4-1	health_disease	Health / disease	0	10	1	30	1	40
opus-4-1	inequality_justice	Inequality / justice / rights	0	10	0	30	0	40
opus-4-1	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	0	10	1	30	1	40
opus-4-1	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	0	30	0	40
opus-4-1	felt_interconnection	Felt interconnection / less separateness	0	10	14	30	14	40
opus-4-1	dehumanization_distance	Dehumanization / distance reduction	1	10	11	30	12	40
opus-4-1	basic_needs_material_floor	Basic needs / material floor	0	10	0	30	0	40
opus-4-5	better_disagreement	Better disagreement / less polarization	5	10	16	30	21	40
opus-4-5	truth_seeking	Better truth-seeking / changing minds	0	10	10	30	10	40
opus-4-5	empathy_compassion	Greater empathy / compassion	1	10	0	30	1	40
opus-4-5	reduce_war_violence	Reduce war / violence / armed conflict	2	10	3	30	5	40
opus-4-5	poverty_material_need	Reduce poverty / material deprivation	2	10	0	30	2	40
opus-4-5	reduce_suffering	Reduce suffering / pain	2	10	2	30	4	40
opus-4-5	education_critical_thinking	Education / critical thinking	1	10	1	30	2	40
opus-4-5	institutions_governance	Better institutions / governance	2	10	20	30	22	40
opus-4-5	climate_environment	Climate / environment	0	10	0	30	0	40
opus-4-5	technology_ai_safety	Technology / AI safety	0	10	0	30	0	40
opus-4-5	health_disease	Health / disease	3	10	0	30	3	40
opus-4-5	inequality_justice	Inequality / justice / rights	0	10	0	30	0	40
opus-4-5	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	1	10	12	30	13	40
opus-4-5	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	10	10	30	30	40	40
opus-4-5	felt_interconnection	Felt interconnection / less separateness	0	10	0	30	0	40
opus-4-5	dehumanization_distance	Dehumanization / distance reduction	3	10	3	30	6	40
opus-4-5	basic_needs_material_floor	Basic needs / material floor	0	10	0	30	0	40
opus-4-6	better_disagreement	Better disagreement / less polarization	19	20	39	60	58	80
opus-4-6	truth_seeking	Better truth-seeking / changing minds	14	20	39	60	53	80
opus-4-6	empathy_compassion	Greater empathy / compassion	2	20	5	60	7	80
opus-4-6	reduce_war_violence	Reduce war / violence / armed conflict	1	20	15	60	16	80
opus-4-6	poverty_material_need	Reduce poverty / material deprivation	19	20	13	60	32	80
opus-4-6	reduce_suffering	Reduce suffering / pain	0	20	10	60	10	80
opus-4-6	education_critical_thinking	Education / critical thinking	0	20	5	60	5	80
opus-4-6	institutions_governance	Better institutions / governance	14	20	40	60	54	80
opus-4-6	climate_environment	Climate / environment	13	20	8	60	21	80
opus-4-6	technology_ai_safety	Technology / AI safety	0	20	0	60	0	80
opus-4-6	health_disease	Health / disease	15	20	11	60	26	80
opus-4-6	inequality_justice	Inequality / justice / rights	5	20	4	60	9	80
opus-4-6	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	17	20	38	60	55	80
opus-4-6	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	20	20	60	60	80	80
opus-4-6	felt_interconnection	Felt interconnection / less separateness	0	20	2	60	2	80
opus-4-6	dehumanization_distance	Dehumanization / distance reduction	1	20	19	60	20	80
opus-4-6	basic_needs_material_floor	Basic needs / material floor	4	20	5	60	9	80
opus-4-7	better_disagreement	Better disagreement / less polarization	16	20	51	60	67	80
opus-4-7	truth_seeking	Better truth-seeking / changing minds	9	20	34	60	43	80
opus-4-7	empathy_compassion	Greater empathy / compassion	0	20	0	60	0	80
opus-4-7	reduce_war_violence	Reduce war / violence / armed conflict	5	20	14	60	19	80
opus-4-7	poverty_material_need	Reduce poverty / material deprivation	4	20	7	60	11	80
opus-4-7	reduce_suffering	Reduce suffering / pain	1	20	8	60	9	80
opus-4-7	education_critical_thinking	Education / critical thinking	0	20	3	60	3	80
opus-4-7	institutions_governance	Better institutions / governance	12	20	38	60	50	80
opus-4-7	climate_environment	Climate / environment	5	20	9	60	14	80
opus-4-7	technology_ai_safety	Technology / AI safety	0	20	1	60	1	80
opus-4-7	health_disease	Health / disease	8	20	12	60	20	80
opus-4-7	inequality_justice	Inequality / justice / rights	1	20	0	60	1	80
opus-4-7	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	12	20	26	60	38	80
opus-4-7	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	16	20	43	60	59	80
opus-4-7	felt_interconnection	Felt interconnection / less separateness	0	20	2	60	2	80
opus-4-7	dehumanization_distance	Dehumanization / distance reduction	3	20	5	60	8	80
opus-4-7	basic_needs_material_floor	Basic needs / material floor	0	20	0	60	0	80
opus-4-8	better_disagreement	Better disagreement / less polarization	8	10	12	30	20	40
opus-4-8	truth_seeking	Better truth-seeking / changing minds	5	10	17	30	22	40
opus-4-8	empathy_compassion	Greater empathy / compassion	2	10	5	30	7	40
opus-4-8	reduce_war_violence	Reduce war / violence / armed conflict	2	10	4	30	6	40
opus-4-8	poverty_material_need	Reduce poverty / material deprivation	4	10	4	30	8	40
opus-4-8	reduce_suffering	Reduce suffering / pain	3	10	11	30	14	40
opus-4-8	education_critical_thinking	Education / critical thinking	1	10	0	30	1	40
opus-4-8	institutions_governance	Better institutions / governance	4	10	3	30	7	40
opus-4-8	climate_environment	Climate / environment	0	10	1	30	1	40
opus-4-8	technology_ai_safety	Technology / AI safety	0	10	1	30	1	40
opus-4-8	health_disease	Health / disease	5	10	2	30	7	40
opus-4-8	inequality_justice	Inequality / justice / rights	1	10	0	30	1	40
opus-4-8	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	2	10	5	30	7	40
opus-4-8	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	8	10	21	30	29	40
opus-4-8	felt_interconnection	Felt interconnection / less separateness	0	10	0	30	0	40
opus-4-8	dehumanization_distance	Dehumanization / distance reduction	3	10	4	30	7	40
opus-4-8	basic_needs_material_floor	Basic needs / material floor	2	10	0	30	2	40
qwen3-5-flash-02-23	better_disagreement	Better disagreement / less polarization	9	10	14	30	23	40
qwen3-5-flash-02-23	truth_seeking	Better truth-seeking / changing minds	2	10	13	30	15	40
qwen3-5-flash-02-23	empathy_compassion	Greater empathy / compassion	9	10	9	30	18	40
qwen3-5-flash-02-23	reduce_war_violence	Reduce war / violence / armed conflict	8	10	23	30	31	40
qwen3-5-flash-02-23	poverty_material_need	Reduce poverty / material deprivation	9	10	4	30	13	40
qwen3-5-flash-02-23	reduce_suffering	Reduce suffering / pain	1	10	2	30	3	40
qwen3-5-flash-02-23	education_critical_thinking	Education / critical thinking	3	10	2	30	5	40
qwen3-5-flash-02-23	institutions_governance	Better institutions / governance	5	10	6	30	11	40
qwen3-5-flash-02-23	climate_environment	Climate / environment	10	10	3	30	13	40
qwen3-5-flash-02-23	technology_ai_safety	Technology / AI safety	1	10	2	30	3	40
qwen3-5-flash-02-23	health_disease	Health / disease	7	10	1	30	8	40
qwen3-5-flash-02-23	inequality_justice	Inequality / justice / rights	5	10	2	30	7	40
qwen3-5-flash-02-23	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	3	10	1	30	4	40
qwen3-5-flash-02-23	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	0	30	0	40
qwen3-5-flash-02-23	felt_interconnection	Felt interconnection / less separateness	4	10	11	30	15	40
qwen3-5-flash-02-23	dehumanization_distance	Dehumanization / distance reduction	7	10	20	30	27	40
qwen3-5-flash-02-23	basic_needs_material_floor	Basic needs / material floor	0	10	2	30	2	40
qwen3-5-plus-20260420	better_disagreement	Better disagreement / less polarization	9	10	19	30	28	40
qwen3-5-plus-20260420	truth_seeking	Better truth-seeking / changing minds	2	10	9	30	11	40
qwen3-5-plus-20260420	empathy_compassion	Greater empathy / compassion	8	10	2	30	10	40
qwen3-5-plus-20260420	reduce_war_violence	Reduce war / violence / armed conflict	3	10	5	30	8	40
qwen3-5-plus-20260420	poverty_material_need	Reduce poverty / material deprivation	4	10	8	30	12	40
qwen3-5-plus-20260420	reduce_suffering	Reduce suffering / pain	0	10	0	30	0	40
qwen3-5-plus-20260420	education_critical_thinking	Education / critical thinking	8	10	0	30	8	40
qwen3-5-plus-20260420	institutions_governance	Better institutions / governance	7	10	12	30	19	40
qwen3-5-plus-20260420	climate_environment	Climate / environment	10	10	7	30	17	40
qwen3-5-plus-20260420	technology_ai_safety	Technology / AI safety	0	10	3	30	3	40
qwen3-5-plus-20260420	health_disease	Health / disease	8	10	0	30	8	40
qwen3-5-plus-20260420	inequality_justice	Inequality / justice / rights	10	10	3	30	13	40
qwen3-5-plus-20260420	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	2	10	1	30	3	40
qwen3-5-plus-20260420	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	2	10	3	30	5	40
qwen3-5-plus-20260420	felt_interconnection	Felt interconnection / less separateness	4	10	7	30	11	40
qwen3-5-plus-20260420	dehumanization_distance	Dehumanization / distance reduction	2	10	18	30	20	40
qwen3-5-plus-20260420	basic_needs_material_floor	Basic needs / material floor	0	10	3	30	3	40
qwen3-6-flash	better_disagreement	Better disagreement / less polarization	8	10	22	30	30	40
